1: [('ყ', 0.922949), ('ვ', 0.901581), ('გ', 0.900331), ('ე', 0.885564), ('მ', 0.867493), ('ტ', 0.860925), ('ც', 0.842444), ('ჯ', 0.836572), ('ჟ', 0.822949), ('უ', 0.822310), ('ზ', 0.807560), ('შ', 0.778988), ('ბ', 0.750083), ('ნ', 0.741901), ('ძ', 0.736531), ('ჩ', 0.728507), ('წ', 0.721923), ('ჰ', 0.679619), ('ჭ', 0.670693), ('ა', 0.648798), ('ხ', 0.634054), ('პ', 0.629542), ('კ', 0.608201), ('ქ', 0.589693), ('ღ', 0.573863), ('ს', 0.557537), ('თ', 0.553179), ('რ', 0.545305), ('ლ', 0.521126), ('ო', 0.463721), ('დ', 0.437761), ('ფ', 0.378938), ('ი', 0.375067)]
2: [('ი', 0.808852), ('დ', 0.793288), ('რ', 0.740953), ('ფ', 0.725333), ('ღ', 0.720899), ('ც', 0.674472), ('წ', 0.670490), ('შ', 0.665701), ('მ', 0.660123), ('ნ', 0.638975), ('ზ', 0.621334), ('გ', 0.587075), ('ყ', 0.572528), ('ჩ', 0.571283), ('ტ', 0.570720), ('ჟ', 0.559651), ('ა', 0.543289), ('თ', 0.538676), ('ვ', 0.535910), ('უ', 0.531847), ('ო', 0.521762), ('ე', 0.503310), ('ლ', 0.432498), ('ჯ', 0.430289), ('ბ', 0.426123), ('ხ', 0.412195), ('ძ', 0.411155), ('ს', 0.313003), ('ჰ', 0.305991), ('ჭ', 0.259343), ('პ', 0.249650), ('კ', 0.229625), ('ქ', 0.179430)]
3: [('ჯ', 0.918192), ('ე', 0.840153), ('ტ', 0.838854), ('ყ', 0.838451), ('ბ', 0.829773), ('ვ', 0.809746), ('ჭ', 0.807842), ('გ', 0.797268), ('ძ', 0.790006), ('ჰ', 0.761777), ('ც', 0.749210), ('პ', 0.735087), ('უ', 0.726664), ('მ', 0.725828), ('ზ', 0.724218), ('კ', 0.719111), ('ჟ', 0.718940), ('ქ', 0.715609), ('ხ', 0.679483), ('ჩ', 0.670366), ('ნ', 0.653083), ('ს', 0.639134), ('შ', 0.636566), ('ა', 0.626390), ('წ', 0.609122), ('თ', 0.531977), ('ლ', 0.497199), ('რ', 0.472813), ('ღ', 0.459117), ('ო', 0.421319), ('დ', 0.316381), ('ი', 0.256403), ('ფ', 0.248850)]
4: [('ე', 0.909234), ('ვ', 0.865575), ('ჯ', 0.847543), ('უ', 0.822910), ('ყ', 0.818903), ('ჟ', 0.788382), ('ჰ', 0.784426), ('ძ', 0.766447), ('გ', 0.758283), ('პ', 0.750280), ('ტ', 0.741843), ('კ', 0.727576), ('ჭ', 0.726672), ('მ', 0.723446), ('ქ', 0.716650), ('ც', 0.715935), ('ბ', 0.707249), ('შ', 0.677690), ('ზ', 0.656497), ('ნ', 0.595746), ('ა', 0.594204), ('ჩ', 0.584589), ('წ', 0.572519), ('ხ', 0.551794), ('ს', 0.511789), ('თ', 0.452813), ('ღ', 0.428970), ('ლ', 0.426539), ('რ', 0.396549), ('ო', 0.362831), ('დ', 0.290302), ('ფ', 0.269602), ('ი', 0.245412)]
5: [('ა', 0.859741), ('ძ', 0.824167), ('ბ', 0.764670), ('ყ', 0.759220), ('ჰ', 0.752536), ('ც', 0.740940), ('ტ', 0.736373), ('ჯ', 0.729981), ('პ', 0.705173), ('ვ', 0.696442), ('კ', 0.691945), ('გ', 0.686449), ('ე', 0.686405), ('მ', 0.667921), ('ჟ', 0.667094), ('ზ', 0.633977), ('უ', 0.617643), ('ხ', 0.608325), ('შ', 0.603447), ('ჭ', 0.597844), ('ს', 0.584649), ('ქ', 0.571315), ('ნ', 0.570257), ('ჩ', 0.539334), ('წ', 0.526660), ('თ', 0.496801), ('რ', 0.477519), ('ღ', 0.357007), ('ო', 0.355204), ('ლ', 0.331354), ('ი', 0.315022), ('ფ', 0.303485), ('დ', 0.302189)]
6: [('რ', 0.864994), ('ჩ', 0.756838), ('ზ', 0.745808), ('თ', 0.741007), ('ტ', 0.738604), ('ნ', 0.726106), ('ც', 0.724047), ('ღ', 0.697049), ('წ', 0.695387), ('გ', 0.674319), ('მ', 0.670851), ('ხ', 0.657185), ('ო', 0.653836), ('ყ', 0.651467), ('ლ', 0.637473), ('ბ', 0.622562), ('დ', 0.621561), ('შ', 0.584830), ('ა', 0.576716), ('ვ', 0.570302), ('ჯ', 0.565161), ('ს', 0.557774), ('ე', 0.557217), ('ჟ', 0.543544), ('ძ', 0.526792), ('ი', 0.522577), ('უ', 0.513007), ('ჭ', 0.460022), ('ფ', 0.432130), ('ჰ', 0.407832), ('პ', 0.367435), ('კ', 0.354641), ('ქ', 0.335309)]
7: [('ს', 0.888810), ('ხ', 0.851857), ('ბ', 0.824180), ('ჭ', 0.754533), ('ჯ', 0.717259), ('ტ', 0.710717), ('ჩ', 0.649356), ('ზ', 0.640325), ('გ', 0.632099), ('ყ', 0.612496), ('ძ', 0.601553), ('ნ', 0.588790), ('ც', 0.581918), ('ე', 0.575918), ('ქ', 0.574838), ('ჰ', 0.574677), ('პ', 0.572955), ('კ', 0.570179), ('ვ', 0.556007), ('მ', 0.531983), ('ა', 0.520705), ('წ', 0.516744), ('თ', 0.471883), ('უ', 0.461929), ('ჟ', 0.458532), ('რ', 0.446536), ('ლ', 0.442635), ('შ', 0.413471), ('ღ', 0.347541), ('ო', 0.337827), ('დ', 0.208943), ('ი', 0.140067), ('ფ', 0.077249)]
8: [('ა', 0.859741), ('ძ', 0.824167), ('ბ', 0.764670), ('ყ', 0.759220), ('ჰ', 0.752536), ('ც', 0.740940), ('ტ', 0.736373), ('ჯ', 0.729981), ('პ', 0.705173), ('ვ', 0.696442), ('კ', 0.691945), ('გ', 0.686449), ('ე', 0.686405), ('მ', 0.667921), ('ჟ', 0.667094), ('ზ', 0.633977), ('უ', 0.617643), ('ხ', 0.608325), ('შ', 0.603447), ('ჭ', 0.597844), ('ს', 0.584649), ('ქ', 0.571315), ('ნ', 0.570257), ('ჩ', 0.539334), ('წ', 0.526660), ('თ', 0.496801), ('რ', 0.477519), ('ღ', 0.357007), ('ო', 0.355204), ('ლ', 0.331354), ('ი', 0.315022), ('ფ', 0.303485), ('დ', 0.302189)]
9: [('რ', 0.864994), ('ჩ', 0.756838), ('ზ', 0.745808), ('თ', 0.741007), ('ტ', 0.738604), ('ნ', 0.726106), ('ც', 0.724047), ('ღ', 0.697049), ('წ', 0.695387), ('გ', 0.674319), ('მ', 0.670851), ('ხ', 0.657185), ('ო', 0.653836), ('ყ', 0.651467), ('ლ', 0.637473), ('ბ', 0.622562), ('დ', 0.621561), ('შ', 0.584830), ('ა', 0.576716), ('ვ', 0.570302), ('ჯ', 0.565161), ('ს', 0.557774), ('ე', 0.557217), ('ჟ', 0.543544), ('ძ', 0.526792), ('ი', 0.522577), ('უ', 0.513007), ('ჭ', 0.460022), ('ფ', 0.432130), ('ჰ', 0.407832), ('პ', 0.367435), ('კ', 0.354641), ('ქ', 0.335309)]
